,BGL,FREQ,S11,S11_Scaled,S11_Derivative,S11_Mean,S11_Std,S11_Min,S11_Max
19146,350,2.2575000525,-4.783330031749999,0.9041800455927412,5.393775826902457,,,,
9153,350,2.265000105,-4.744200599,0.905102659955853,5.217221179451742,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19147,350,2.272500038,-4.707911290249999,0.9059583083802517,5.027920960323661,,,,
9154,350,2.279999971,-4.6716219814999995,0.9068139568046503,4.838617724984998,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19148,350,2.2875000235,-4.638377188,0.9075978200458517,4.635611297757617,,,,
9155,350,2.295000076,-4.6051323945,0.908381683287053,4.432608105076586,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19149,350,2.3025000095,-4.575142352,0.9090888042958756,4.215659667948904,,,,
9156,350,2.309999943,-4.545152309500001,0.9097959253046981,3.9987077885424114,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19150,350,2.3174999955,-4.518629768,0.9104212877496501,3.7675091163418806,,,,
9157,350,2.325000048,-4.4921072265,0.9110466501946023,3.536314112467835,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19151,350,2.332499981,-4.46926136275,0.9115853219961618,3.291230198189238,,,,
9158,350,2.339999914,-4.446415499,0.9121239937977214,3.0461423788719464,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19152,350,2.3474999665,-4.42744700075,0.9125712430344768,2.7876268280392336,,,,
9159,350,2.355000019,-4.4084785024999995,0.9130184922712323,2.5291153961922257,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19153,350,2.3624999525000003,-4.3935741652499996,0.9133699145805555,2.2581911409783815,,,,
9160,350,2.369999886,-4.378669828,0.9137213368898787,1.9872625870616287,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19154,350,2.3774999379999997,-4.3679988837499995,0.91397294203059,1.7050204148531463,,,,
9161,350,2.38499999,-4.357327939499999,0.9142245471713012,1.4227827020399666,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19155,350,2.3925000425,-4.351037117,0.914372875495695,1.1307765722565026,,,,
9162,350,2.400000095,-4.3447462945,0.9145212038200887,0.8387704619400216,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19156,350,2.4075000285000003,-4.34295797675,0.9145633697173687,0.5386098527024892,,,,
9163,350,2.414999962,-4.341169659,0.9146055356146486,0.23844448087439932,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19157,350,2.4225000144999997,-4.3439785035,0.914539307200452,-0.0680351801661468,,,,
9164,350,2.430000067,-4.346787347999999,0.9144730787862553,-0.37450997843010336,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19158,350,2.4375,-4.35425626225,0.9142969727944326,-0.6851845790117501,,,,
9165,350,2.444999933,-4.3617251765,0.9141208668026097,-0.9958641297196033,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19159,350,2.4524999855000003,-4.37388501975,0.9138341556175201,-1.308585098298938,,,,
9166,350,2.460000038,-4.386044863,0.9135474444324305,-1.621301084225762,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19160,350,2.4674999714999997,-4.402895073,0.9131501413111004,-1.9340053550717076,,,,
9167,350,2.474999905,-4.419745283,0.9127528381897704,-2.2467145875360246,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19161,350,2.4824999575,-4.441249309,0.9122458049450236,-2.556951453154638,,,,
9168,350,2.49000001,-4.462753335,0.911738771700277,-2.8671833963828366,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19162,350,2.4975000620000003,-4.48884060725,0.9111236722628271,-3.1727311133065346,,,,
9169,350,2.505000114,-4.5149278795,0.9105085728253772,-3.478278850599984,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19163,350,2.5125000474999997,-4.545494618,0.9097878541746939,-3.7769377010399356,,,,
9170,350,2.519999981,-4.5760613565,0.9090671355240106,-4.075601270331342,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19164,350,2.5275000335,-4.6109704195,0.9082440312604668,-4.365057507386911,,,,
9171,350,2.535000086,-4.6458794825,0.907420926996923,-4.65450915176912,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19165,350,2.542500019,-4.684962905,0.9064993974877056,-4.9328371350758005,,,,
9172,350,2.549999952,-4.7240463275,0.905577867978488,-5.21116955311479,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19166,350,2.5575000045,-4.7671087625,0.9045625192179935,-5.476395793849368,,,,
9173,350,2.565000057,-4.810171197500001,0.9035471704574989,-5.741617808675249,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19167,350,2.5724999905,-4.8569900885,0.9024432500000379,-5.992093992621087,,,,
9174,350,2.579999924,-4.9038089795,0.901339329542577,-6.242574150824175,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19168,350,2.5874999765,-4.9541440547499995,0.9001525026419503,-6.476937128474499,,,,
9175,350,2.595000029,-5.00447913,0.8989656757413236,-6.711296387591989,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19169,350,2.602499962,-5.0580732435,0.8977020055212808,-6.928619280998755,,,,
9176,350,2.609999895,-5.111667357,0.896438335301238,-7.1459456371142895,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19170,350,2.6174999475,-5.16825544025,0.8951040716864039,-7.345486883970766,,,,
9177,350,2.625,-5.224843523500001,0.89376980807157,-7.545024951492082,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19171,350,2.6325000525,-5.2841588415,0.8923712402801842,-7.726839328791156,,,,
9178,350,2.640000105,-5.3434741595,0.8909726724887985,-7.908653706090747,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19172,350,2.647500038,-5.4052564335,0.8895159375102393,-8.073180604074679,,,,
9179,350,2.654999971,-5.4670387075,0.8880592025316799,-8.237710123543698,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19173,350,2.6625000235,-5.531041173,0.8865501187092248,-8.385657406135614,,,,
9180,350,2.670000076,-5.5950436385,0.8850410348867699,-8.533602331450355,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19174,350,2.6775000095,-5.6610414147500006,0.8834849045771197,-8.666690872244665,,,,
9181,350,2.684999943,-5.727039191,0.8819287742674696,-8.799781524729669,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19175,350,2.6924999955,-5.7948372205,0.8803301966390378,-8.9197287084135,,,,
9182,350,2.700000048,-5.86263525,0.878731619010606,-9.039673988948522,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19176,350,2.707499981,-5.93207376975,0.8770943610395057,-9.14911212747516,,,,
9183,350,2.714999914,-6.0015122895,0.8754571030684053,-9.258552009731451,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19177,350,2.7224999665,-6.07247172925,0.8737839840449326,-9.359873014543783,,,,
9184,350,2.730000019,-6.143431169,0.8721108650214601,-9.461192404986287,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19178,350,2.7374999525000003,-6.215835019,0.8704036889327754,-9.557561570390602,,,,
9185,350,2.744999886,-6.288238869000001,0.8686965128440909,-9.653932264866246,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19179,350,2.7524999379999997,-6.36205341525,0.8669560746166333,-9.747902506306174,,,,
9186,350,2.75999999,-6.4358679615,0.8652156363891756,-9.841871263025944,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19180,350,2.7675000425,-6.51110121575,0.8634417471176863,-9.936450809392474,,,,
9187,350,2.775000095,-6.586334470000001,0.8616678578461967,-10.031030349454035,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19181,350,2.7825000285000003,-6.663029975500001,0.8598594908450058,-10.12859343668704,,,,
9188,350,2.789999962,-6.739725481000001,0.8580511238438149,-10.22615807193506,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19182,350,2.7975000144999997,-6.81795481725,0.856206591373792,-10.328332423110652,,,,
9189,350,2.805000067,-6.8961841535,0.854362058903769,-10.430505153130607,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19183,350,2.8125,-6.976036948,0.8524792476805393,-10.538818904191396,,,,
9190,350,2.819999933,-7.0558897425,0.8505964364573094,-10.647134381067016,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19184,350,2.8274999855000003,-7.13746150575,0.8486730944840271,-10.761647586259162,,,,
9191,350,2.835000038,-7.2190332690000005,0.8467497525107446,-10.876158966887331,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19185,350,2.8424999714999997,-7.302411906750001,0.8447838070993625,-10.99670366359055,,,,
9192,350,2.849999905,-7.3857905445,0.8428178616879805,-11.117250272952537,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19186,350,2.8574999575,-7.47103836225,0.8408078437666221,-11.241774192322303,,,,
9193,350,2.86500001,-7.55628618,0.8387978258452637,-11.366296135926767,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19187,350,2.8725000620000003,-7.6434276375,0.8367431586890679,-11.492538285316389,,,,
9194,350,2.880000114,-7.730569095,0.8346884915328722,-11.618780443122382,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19188,350,2.8875000474999997,-7.81957269225,0.8325899178654206,-11.743015001581668,,,,
9195,350,2.894999981,-7.9085762895,0.8304913441979689,-11.867251522963688,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19189,350,2.9025000335,-7.99934129425,0.8283512391372775,-11.984584652278727,,,,
9196,350,2.910000086,-8.090106299,0.826211134076586,-12.101915919921613,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19190,350,2.917500019,-8.1824470255,0.8240338758190131,-12.20706055015835,,,,
9197,350,2.924999952,-8.274787752,0.8218566175614404,-12.312206855714802,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19191,350,2.9325000045,-8.36842503575,0.8196487883945192,-12.398546001927983,,,,
9198,350,2.940000057,-8.4620623195,0.8174409592275982,-12.484883772479906,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19192,350,2.9474999905,-8.556617461,0.8152114883274874,-12.54617339309526,,,,
9199,350,2.954999924,-8.6511726025,0.8129820174273765,-12.607463986180967,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19193,350,2.9624999765,-8.7461617465,0.8107423133878617,-12.636297493877425,,,,
9200,350,2.970000029,-8.8411508905,0.808502609348347,-12.66513054408618,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19194,350,2.977499962,-8.9359912775,0.8062664127796839,-12.655314300137256,,,,
9201,350,2.984999895,-9.030831664499999,0.8040302162110209,-12.645497899781072,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19195,350,2.9924999475,-9.12484995625,0.8018134034369132,-12.590590754237883,,,,
9202,350,3.0,-9.218868248,0.7995965906628055,-12.535684483542049,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19196,350,3.0075000525,-9.3113219805,0.7974166678902783,-12.431381263664266,,,,
9203,350,3.015000105,-9.403775713000002,0.7952367451177511,-12.327078043787218,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19197,350,3.022500038,-9.493876368250001,0.7931123044392842,-12.170304281294335,,,,
9204,350,3.029999971,-9.583977023500001,0.7909878637608173,-12.013528020850163,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19198,350,3.0375000235,-9.670926973750001,0.7889377120633714,-11.803385109939077,,,,
9205,350,3.045000076,-9.757876924000001,0.7868875603659256,-11.593245547281247,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19199,350,3.0525000095,-9.84090884775,0.7849297899597457,-11.332135509992879,,,,
9206,350,3.059999943,-9.9239407715,0.7829720195535659,-11.07102132972252,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19200,350,3.0674999955,-10.002363002500001,0.7811229389095876,-10.763620362712468,,,,
9207,350,3.075000048,-10.0807852335,0.7792738582656095,-10.456224273096526,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19201,350,3.082499981,-10.15402755675,0.777546912213264,-10.110980057280784,,,,
9208,350,3.089999914,-10.22726988,0.7758199661609186,-9.765730340524533,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19202,350,3.0974999665,-10.2949202425,0.7742248703027447,-9.392854796426137,,,,
9209,350,3.105000019,-10.362570605,0.7726297744445707,-9.019985193436785,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19203,350,3.1124999525000003,-10.424412037500002,0.7711716445957574,-8.632794390608035,,,,
9210,350,3.119999886,-10.486253470000001,0.769713514746944,-8.24559744429753,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19204,350,3.1274999379999997,-10.542282135,0.7683924413900863,-7.858014096080564,,,,
9211,350,3.13499999,-10.5983108,0.7670713680332286,-7.4704368716376965,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19205,350,3.1425000425,-10.648738462499999,0.7658823580616836,-7.097039057294299,,,,
9212,350,3.150000095,-10.699166125,0.7646933480901384,-6.723641267844257,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19206,350,3.1575000285000003,-10.74440928,0.7636265811655529,-6.378060452856315,,,,
9213,350,3.164999962,-10.789652435,0.7625598142409673,-6.032474154604332,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19207,350,3.1725000144999997,-10.8303065575,0.7616012499403334,-5.726490511391427,,,,
9214,350,3.180000067,-10.87096068,0.7606426856396995,-5.420511723084556,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19208,350,3.1875,-10.9077595775,0.7597750218635058,-5.163539658088254,,,,
9215,350,3.194999933,-10.944558475000001,0.7589073580873122,-4.906563498633962,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19209,350,3.2024999855000003,-10.978327985,0.7581111228042632,-4.7045650477461125,,,,
9216,350,3.210000038,-11.012097494999999,0.757314887521214,-4.502569815344521,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19210,350,3.2174999714999997,-11.0437061825,0.7565696012485268,-4.358550567980662,,,,
9217,350,3.224999905,-11.07531487,0.7558243149758396,-4.214529035490889,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19211,350,3.2324999575,-11.1056227,0.7551097010060587,-4.127771685920176,,,,
9218,350,3.24000001,-11.13593053,0.7543950870362779,-4.041015712889899,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19212,350,3.2475000620000003,-11.16574538,0.7536920968084415,-4.008150743216466,,,,
9219,350,3.255000114,-11.19556023,0.7529891065806054,-3.9752857713520484,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19213,350,3.2625000474999997,-11.225595665,0.7522809152835233,-3.990022857022234,,,,
9220,350,3.269999981,-11.2556311,0.7515727239864411,-4.004760175540319,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19214,350,3.2775000335,-11.286476717500001,0.7508454297798939,-4.058740621491231,,,,
9221,350,3.285000086,-11.317322335,0.7501181355733467,-4.112720210958395,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19215,350,3.292500019,-11.3494165225,0.7493614019260924,-4.195991056124561,,,,
9222,350,3.299999952,-11.38151071,0.7486046682788379,-4.279263228084959,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19216,350,3.3075000045,-11.415126125,0.7478120663288144,-4.3806444012896515,,,,
9223,350,3.315000057,-11.44874154,0.7470194643787909,-4.48202395916549,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19217,350,3.3224999905,-11.4839756175,0.7461886967522784,-4.589970450639136,,,,
9224,350,3.329999924,-11.519209695,0.745357929125766,-4.697918654878833,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19218,350,3.3374999765,-11.5559795775,0.7444909494805159,-4.800268480250485,,,,
9225,350,3.345000029,-11.59274946,0.7436239698352658,-4.902616681683224,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19219,350,3.352499962,-11.630800665,0.7427267784936226,-4.98807732180815,,,,
9226,350,3.359999895,-11.668851870000001,0.7418295871519793,-5.073539323617959,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19220,350,3.3674999475,-11.707765505000001,0.740912060981813,-5.130994293294579,,,,
9227,350,3.375,-11.746679140000001,0.7399945348116466,-5.188448347528273,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19221,350,3.3825000525,-11.785895605,0.7390698683563305,-5.20863687287504,,,,
9228,350,3.390000105,-11.82511207,0.7381452019010144,-5.228825398222115,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19222,350,3.397500038,-11.8639567,0.7372293027670622,-5.2040780306087555,,,,
9229,350,3.404999971,-11.902801329999999,0.7363134036331102,-5.179330268683662,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19223,350,3.4125000235,-11.9405157775,0.735424152537071,-5.103943433812095,,,,
9230,350,3.420000076,-11.978230225,0.7345349014410318,-5.0285578000955375,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19224,350,3.4275000095,-12.01402051,0.7336910192612969,-4.900320073631971,,,,
9231,350,3.434999943,-12.049810794999999,0.7328471370815619,-4.772080312445394,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19225,350,3.4424999955,-12.0828880375,0.7320672244460373,-4.5911727850946535,,,,
9232,350,3.450000048,-12.115965280000001,0.7312873118105128,-4.410268128123125,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19226,350,3.457499981,-12.14560149,0.7305885336506326,-4.180900874870938,,,,
9233,350,3.464999914,-12.1752377,0.7298897554907525,-3.9515299670010666,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19227,350,3.4724999665,-12.2008120175,0.7292867507704175,-3.680705391348474,,,,
9234,350,3.480000019,-12.226386335,0.7286837460500826,-3.409885130804036,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19228,350,3.4874999525000003,-12.247433045000001,0.728187495642715,-3.108071400866614,,,,
9235,350,3.494999886,-12.268479755,0.7276912452353475,-2.806252882108844,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19229,350,3.5024999379999997,-12.284723495,0.7273082417829231,-2.4860324031646703,,,,
9236,350,3.50999999,-12.300967235,0.7269252383304988,-2.1658169836689583,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19230,350,3.5175000425,-12.3123458475,0.7266569474152725,-1.8414773377078326,,,,
9237,350,3.525000095,-12.32372446,0.7263886565000462,-1.5171377133692643,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19231,350,3.5325000285000003,-12.330399865,0.7262312602870232,-1.2036022900288332,,,,
9238,350,3.539999962,-12.33707527,0.7260738640740002,-0.8900618918821465,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19232,350,3.5475000144999997,-12.339423114999999,0.7260185053486847,-0.6015505614471133,,,,
9239,350,3.555000067,-12.34177096,0.7259631466233691,-0.31304380869335,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19233,350,3.5625,-12.3403608225,0.7259963955876405,-0.06251389376345148,,,,
9240,350,3.569999933,-12.338950685,0.7260296445519119,0.18802001297874643,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19234,350,3.5774999855000003,-12.334510165000001,0.7261343454699614,0.39004421037593906,,,,
9241,350,3.585000038,-12.330069645,0.7262390463880111,0.5920651888770366,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19235,350,3.5924999714999997,-12.323444145,0.726395265914674,0.737735355219776,,,,
9242,350,3.599999905,-12.316818645000001,0.7265514854413371,0.8834078328827026,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19236,350,3.6074999575,-12.308926210000001,0.7267375774283447,0.9678632366722597,,,,
9243,350,3.61500001,-12.301033775,0.7269236694153522,1.0523173004456006,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19237,350,3.6225000620000003,-12.2928220125,0.7271172906742487,1.073605687213735,,,,
9244,350,3.630000114,-12.28461025,0.7273109119331453,1.0948940754011176,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19238,350,3.6375000474999997,-12.2770173575,0.7274899411494087,1.053644685189918,,,,
9245,350,3.644999981,-12.269424465,0.727668970365672,1.0123946432325115,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19239,350,3.6525000335,-12.26334662,0.7278122769944595,0.9113833506244444,,,,
9246,350,3.660000086,-12.257268775,0.727955583623247,0.810373660717699,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19240,350,3.667500019,-12.25353573,0.7280436033233317,0.6540599655913344,,,,
9247,350,3.674999952,-12.249802684999999,0.7281316230234165,0.4977437798445235,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19241,350,3.6825000045,-12.24915995,0.7281467777675823,0.2917189486616648,,,,
9248,350,3.690000057,-12.248517215,0.7281619325117479,0.08569740011813853,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19242,350,3.6974999905,-12.251617445,0.728088833656847,-0.16383315291105005,,,,
9249,350,3.704999924,-12.254717675,0.7280157348019459,-0.41336766519333873,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19243,350,3.7124999765,-12.262116135,0.7278412900175169,-0.6999133199189906,,,,
9250,350,3.720000029,-12.269514595,0.7276668452330877,-0.9864544281523551,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19244,350,3.727499962,-12.2816709,0.727380217474719,-1.3036522601972365,,,,
9251,350,3.734999895,-12.293827205,0.7270935897163504,-1.6208551463058964,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19245,350,3.7424999475,-12.3111115875,0.726686049447267,-1.962714397290561,,,,
9252,350,3.75,-12.328395969999999,0.7262785091781836,-2.3045682013559015,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19246,350,3.7575000525,-12.35109934,0.7257431971692702,-2.665831505846065,,,,
9253,350,3.765000105,-12.37380271,0.7252078851603568,-3.0270948103363864,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19247,350,3.772500038,-12.402147935,0.7245395465243811,-3.4032429564683024,,,,
9254,350,3.779999971,-12.430493160000001,0.7238712078884055,-3.779397095947448,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19248,350,3.7875000235,-12.46464791,0.7230658892138461,-4.166669027780093,,,,
9255,350,3.795000076,-12.498802659999999,0.7222605705392866,-4.553934789123033,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19249,350,3.8025000095,-12.538893864999999,0.7213152790037876,-4.94973495308576,,,,
9256,350,3.809999943,-12.57898507,0.7203699874682883,-5.345541397133855,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19250,350,3.8174999955,-12.6251188075,0.7192822219207151,-5.748334865112679,,,,
9257,350,3.825000048,-12.671252545,0.7181944563731419,-6.1511219421462435,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19251,350,3.832499981,-12.723527545,0.7169618889055834,-6.560588841902615,,,,
9258,350,3.839999914,-12.775802545,0.7157293214380249,-6.9700622658896965,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19252,350,3.8474999665,-12.83432693,0.7143494026812602,-7.386632807078252,,,,
9259,350,3.855000019,-12.892851315,0.7129694839244957,-7.803196710956178,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19253,350,3.8624999525000003,-12.957761842499998,0.7114389893382008,-8.229001847068142,,,,
9260,350,3.869999886,-13.022672369999999,0.7099084947519059,-8.654813739348548,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19254,350,3.8774999379999997,-13.094151239999999,0.7082231283285707,-9.092635289547852,,,,
9261,350,3.88499999,-13.165630109999999,0.7065377619052355,-9.530449922213966,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19255,350,3.8925000425,-13.2439190075,0.7046918250687071,-9.98444827501026,,,,
9262,350,3.900000095,-13.322207905,0.7028458882321786,-10.438446597540374,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19256,350,3.9075000285000003,-13.407626807500002,0.7008318363845257,-10.9138635196058,,,,
9263,350,3.914999962,-13.49304571,0.6988177845368728,-11.38928798502028,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19257,350,3.9225000144999997,-13.58600655,0.6966259049167693,-11.891993932528063,,,,
9264,350,3.930000067,-13.67896739,0.6944340252966656,-12.39469190382339,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19258,350,3.9375,-13.7799886025,0.6920520939707773,-12.932149334410743,,,,
9265,350,3.944999933,-13.881009814999999,0.6896701626448889,-13.469615328563368,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19259,350,3.9524999855000003,-13.99073143,0.6870830886489637,-14.049535414550709,,,,
9266,350,3.960000038,-14.100453045,0.6844960146530387,-14.629446260542998,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19260,350,3.9674999714999997,-14.219648505,0.6816855613526719,-15.26115257707634,,,,
9267,350,3.974999905,-14.338843965,0.678875108052305,-15.89286891677133,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19261,350,3.9824999575,-14.468435305,0.6758195352209073,-16.58580214674831,,,,
9268,350,3.99000001,-14.598026645000001,0.6727639623895095,-17.278724382262247,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19262,350,3.9975000620000003,-14.7391034475,0.6694375792773397,-18.04441712389363,,,,
9269,350,4.005000114,-14.880180249999999,0.6661111961651698,-18.81010991657073,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19263,350,4.0125000475,-15.034012359999998,0.6624840616983714,-19.6606131719268,,,,
9270,350,4.019999981,-15.18784447,0.658856927231573,-20.51112986535247,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19264,350,4.027499914,-15.3559110275,0.6548941654686067,-21.46010216157572,,,,
9271,350,4.034999847,-15.523977585,0.6509314037056406,-22.40907452106557,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19265,350,4.042500019,-15.707992865,0.6465925945681623,-23.471958196292046,,,,
9272,350,4.050000191,-15.892008144999998,0.6422537854306841,-24.53480800173679,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19266,350,4.057500124,-16.0939620975,0.6374920088300842,-25.73110204895326,,,,
9273,350,4.065000057,-16.295916050000002,0.6327302322294841,-26.927434218412373,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19267,350,4.0724999905,-16.518126835,0.6274908293690031,-28.277900839983797,,,,
9274,350,4.079999924,-16.74033762,0.6222514265085222,-29.62836737152331,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19268,350,4.087499857,-16.98551734,0.6164704500077642,-31.15964432083414,,,,
9275,350,4.09499979,-17.23069706,0.6106894735070065,-32.69092137223078,-5.7666122263005,5.713338814649438,-39.26079995,-1.4906331965000001
19269,350,4.102499962,-17.502041650000002,0.6042915679282019,-34.43471295701056,,,,
